Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Pos,Pos_encoded
73.0,242.0,4.67,33.02,26.0,116.84,7.34,4.16,LB_596,3
76.0,316.0,5.44,30.92,27.0,99.51,8.18,4.63,OL_2805,4
77.0,260.0,4.75,33.78,19.0,115.08,7.23,4.31,TE_187,8
75.0,256.0,4.83,36.26,18.0,119.19,7.18,4.37,TE_1971,8
77.0,257.0,4.91,32.88,19.0,112.73,7.12,4.35,TE_747,8
70.0,195.0,4.53,36.54,13.0,126.16,6.84,4.09,CB_2353,0
73.0,196.0,4.48,33.69,13.0,123.16,6.99,4.1,WR_16,9
74.0,233.0,4.66,33.23,21.0,116.9,7.28,4.28,LB_1952,3
75.0,256.0,4.86,34.21,25.0,113.34,7.34,4.38,TE_121,8
75.0,229.0,4.84,29.97,22.0,113.81,7.1,4.48,QB_2868,5
74.0,217.0,4.99,31.31,17.0,106.41,7.18,4.31,QB_1905,5
76.0,277.0,4.9,32.87,23.0,103.88,7.73,4.5,DL_2938,1
78.0,318.0,5.1,29.87,26.0,101.6,7.85,4.85,OL_1911,4
71.0,191.0,4.46,36.67,13.0,116.77,6.73,4.26,CB_2782,0
76.0,307.0,5.27,25.9,28.0,106.46,7.79,4.94,OL_1831,4
72.0,241.0,4.76,30.7,18.0,112.05,7.36,4.37,LB_2514,3
77.0,309.0,5.33,28.18,30.0,97.54,7.77,4.65,OL_733,4
72.0,209.0,4.63,33.88,17.0,116.49,6.92,4.27,RB_2560,6
73.0,251.0,4.72,31.06,24.0,113.04,7.42,4.41,FB_2766,2
75.0,310.0,5.33,25.04,25.0,98.46,7.96,4.74,OL_1861,4
76.0,249.0,4.78,33.12,17.0,120.08,7.33,4.29,TE_2028,8
72.0,216.0,4.53,33.21,23.0,117.63,7.22,4.24,RB_1701,6
74.0,248.0,4.64,30.91,22.0,118.84,7.13,4.37,LB_2234,3
73.0,244.0,4.88,34.72,19.0,114.62,7.22,4.34,FB_373,2
73.0,203.0,4.52,37.87,17.0,116.6,6.87,4.16,S_2561,7
74.0,204.0,4.62,35.3,15.0,119.49,6.85,4.31,S_1161,7
73.0,199.0,4.62,34.63,15.0,124.89,7.07,4.23,S_93,7
76.0,254.0,4.74,30.49,24.0,119.73,6.97,4.47,TE_2927,8
74.0,247.0,4.69,31.36,22.0,109.54,7.44,4.27,FB_454,2
77.0,244.0,4.74,29.75,18.0,119.76,7.25,4.47,TE_216,8
75.0,230.0,4.77,29.72,21.0,108.83,6.93,4.32,QB_2343,5
72.0,245.0,4.75,33.43,20.0,108.78,7.38,4.4,FB_2768,2
74.0,232.0,4.8,31.93,20.0,111.74,6.91,4.43,QB_1138,5
76.0,267.0,4.9,31.06,26.0,114.25,7.18,4.41,DL_2626,1
70.0,214.0,4.57,32.49,23.0,117.36,6.96,4.25,RB_2425,6
70.0,199.0,4.42,34.33,12.0,119.64,6.8,4.17,CB_1266,0
75.0,309.0,4.83,34.57,28.0,114.78,7.72,4.48,DL_1786,1
71.0,201.0,4.55,38.4,14.0,121.76,6.99,4.26,S_568,7
71.0,187.0,4.54,37.54,12.0,120.22,7.07,4.25,CB_502,0
76.0,302.0,5.19,29.21,22.0,99.74,7.81,4.82,OL_1493,4
72.0,203.0,4.47,33.56,15.0,118.56,6.77,4.32,WR_904,9
76.0,303.0,5.36,26.23,27.0,105.28,8.1,4.69,OL_2996,4
74.0,242.0,4.68,32.26,21.0,110.85,7.28,4.45,LB_1551,3
71.0,203.0,4.58,37.84,14.0,122.66,6.94,4.28,S_2394,7
71.0,191.0,4.43,36.82,15.0,122.9,6.96,4.2,CB_2843,0
77.0,255.0,4.74,33.07,17.0,118.51,7.31,4.29,TE_1930,8
74.0,212.0,4.99,29.68,18.0,115.64,6.94,4.42,QB_2926,5
69.0,212.0,4.66,34.39,21.0,115.39,6.92,4.35,RB_2096,6
72.0,215.0,4.5,34.14,20.0,124.4,7.05,4.28,S_2033,7
71.0,204.0,4.62,34.98,19.0,115.01,7.12,4.14,RB_244,6
76.0,248.0,4.9,34.17,24.0,109.71,7.32,4.23,TE_2055,8
74.0,244.0,4.67,32.57,19.0,113.94,7.11,4.19,LB_728,3
73.0,207.0,4.58,33.95,16.0,120.77,7.15,4.19,S_1126,7
72.0,198.0,4.46,35.96,18.0,124.42,6.98,4.08,CB_2592,0
75.0,260.0,4.69,33.43,17.0,117.35,7.03,4.22,TE_134,8
75.0,301.0,5.36,29.44,25.0,96.21,7.95,4.9,OL_2170,4
73.0,239.0,4.69,32.07,23.0,122.41,7.08,4.28,LB_332,3
76.0,310.0,5.22,29.4,24.0,96.78,7.81,4.67,OL_1028,4
72.0,198.0,4.48,35.76,17.0,125.53,7.02,4.03,CB_1810,0
74.0,239.0,4.66,35.66,26.0,111.75,7.09,4.2,LB_212,3
72.0,238.0,4.86,30.32,23.0,111.74,7.06,4.41,FB_1680,2
74.0,249.0,4.8,33.56,23.0,117.05,6.97,4.4,LB_2264,3
77.0,303.0,5.31,30.47,26.0,104.15,8.02,4.66,OL_344,4
73.0,245.0,4.9,31.57,21.0,113.2,7.08,4.44,FB_1108,2
76.0,284.0,5.14,33.25,24.0,109.64,7.39,4.63,DL_166,1
78.0,248.0,4.64,35.56,19.0,116.58,7.4,4.41,TE_2368,8
70.0,208.0,4.51,34.96,21.0,120.46,7.19,4.17,RB_544,6
73.0,238.0,4.78,31.41,26.0,112.42,7.18,4.24,LB_1439,3
76.0,252.0,4.74,33.89,17.0,118.48,7.14,4.47,TE_1708,8
76.0,282.0,4.94,32.82,20.0,106.75,7.74,4.62,DL_1253,1
73.0,213.0,4.55,34.74,14.0,117.59,7.14,4.13,S_1252,7
75.0,305.0,5.0,29.89,26.0,109.14,7.49,4.58,DL_819,1
72.0,200.0,4.46,35.05,14.0,117.07,6.95,4.18,WR_872,9
71.0,222.0,4.59,33.33,20.0,115.34,6.99,4.38,RB_1793,6
77.0,262.0,4.83,34.64,19.0,119.63,6.98,4.42,TE_421,8
74.0,191.0,4.46,35.66,17.0,120.02,6.96,4.09,WR_2605,9
72.0,206.0,4.6,37.74,11.0,115.2,7.08,4.2,WR_409,9
72.0,237.0,4.87,30.05,19.0,109.33,7.13,4.43,FB_1428,2
77.0,316.0,5.27,30.32,24.0,104.66,7.78,4.88,OL_476,4
78.0,258.0,4.71,32.59,19.0,108.64,7.03,4.35,TE_507,8
76.0,301.0,4.91,28.35,24.0,108.06,7.78,4.47,DL_803,1
74.0,239.0,4.62,34.12,19.0,117.22,7.0,4.17,LB_921,3
70.0,196.0,4.43,36.71,11.0,123.1,7.01,4.23,CB_172,0
72.0,209.0,4.51,36.38,17.0,124.09,6.96,4.17,S_1397,7
70.0,217.0,4.53,35.79,16.0,119.21,7.23,4.38,RB_1869,6
73.0,233.0,4.63,34.97,20.0,116.33,7.18,4.2,LB_819,3
72.0,206.0,4.63,38.04,13.0,117.15,7.05,4.2,S_873,7
77.0,252.0,4.76,33.91,24.0,110.09,7.09,4.28,TE_1977,8
75.0,250.0,4.69,29.84,23.0,110.64,7.25,4.43,TE_897,8
73.0,241.0,4.71,31.12,19.0,115.28,7.23,4.31,LB_454,3
76.0,260.0,4.7,30.84,22.0,116.14,6.96,4.29,TE_242,8
75.0,302.0,5.06,31.06,31.0,111.27,7.45,4.46,DL_1360,1
77.0,256.0,4.65,33.48,20.0,119.94,7.28,4.5,TE_849,8
70.0,204.0,4.66,36.69,17.0,117.48,6.97,4.15,RB_458,6
73.0,216.0,4.48,35.69,13.0,119.62,7.02,4.32,WR_2335,9
73.0,249.0,4.7,34.1,23.0,114.17,7.43,4.51,FB_436,2
72.0,248.0,4.69,32.77,28.0,118.81,7.23,4.42,FB_1609,2
72.0,238.0,4.67,31.9,18.0,115.92,7.38,4.26,FB_967,2
72.0,249.0,4.71,35.96,22.0,115.33,7.04,4.46,FB_1244,2
73.0,250.0,4.6,34.54,20.0,116.37,7.07,4.21,LB_941,3
74.0,235.0,4.81,36.64,25.0,119.17,6.97,4.42,LB_2740,3
77.0,260.0,4.78,30.51,24.0,114.52,7.27,4.42,TE_2797,8
70.0,208.0,4.59,37.14,22.0,115.95,7.19,4.34,RB_1197,6
74.0,221.0,4.77,31.76,20.0,107.67,7.33,4.36,QB_2985,5
75.0,232.0,4.78,33.84,16.0,109.35,7.23,4.32,QB_2958,5
73.0,246.0,4.79,34.45,27.0,116.03,7.2,4.4,FB_2303,2
69.0,211.0,4.54,31.57,22.0,119.68,7.01,4.12,RB_1072,6
73.0,200.0,4.57,36.74,14.0,115.72,7.16,4.14,S_2785,7
72.0,197.0,4.44,34.34,11.0,119.68,6.98,4.11,WR_2022,9
76.0,300.0,5.4,29.4,22.0,103.01,7.67,4.67,OL_2223,4
76.0,308.0,5.28,30.5,25.0,95.17,8.05,4.68,OL_2124,4
77.0,303.0,5.16,25.3,27.0,102.95,7.64,4.88,OL_364,4
72.0,192.0,4.41,33.41,14.0,123.73,6.96,4.15,CB_2451,0
71.0,202.0,4.59,33.3,17.0,117.24,7.05,4.19,RB_2797,6
71.0,201.0,4.5,34.26,19.0,114.25,7.1,4.2,RB_678,6
78.0,315.0,5.39,27.64,23.0,107.19,7.59,4.67,OL_2865,4
71.0,241.0,4.88,34.24,26.0,111.71,7.34,4.35,FB_907,2
75.0,280.0,4.8,30.64,23.0,115.66,7.6,4.43,DL_2777,1
74.0,234.0,4.9,33.31,20.0,113.3,7.51,4.22,FB_670,2
70.0,221.0,4.55,36.73,16.0,121.71,7.04,4.29,RB_2189,6
75.0,221.0,4.9,28.84,21.0,112.82,7.25,4.4,QB_2153,5
72.0,215.0,4.64,36.47,13.0,115.0,6.96,4.11,S_2493,7
73.0,202.0,4.6,36.13,17.0,122.23,6.96,4.33,S_1777,7
76.0,258.0,4.89,34.38,20.0,116.68,7.39,4.42,TE_1309,8
76.0,294.0,4.94,33.22,21.0,115.62,7.43,4.33,DL_1614,1
73.0,249.0,4.66,34.39,22.0,122.34,7.03,4.26,LB_2263,3
71.0,214.0,4.44,36.57,18.0,117.32,7.09,4.23,WR_658,9
73.0,232.0,4.78,33.12,20.0,104.69,7.11,4.37,QB_1136,5
74.0,203.0,4.53,32.67,15.0,119.32,6.77,4.27,WR_550,9
75.0,303.0,5.12,33.55,27.0,108.46,7.57,4.59,DL_2711,1
75.0,232.0,4.91,31.13,19.0,115.56,7.23,4.22,QB_2530,5
72.0,194.0,4.43,35.61,14.0,116.82,6.84,4.08,CB_1187,0
74.0,244.0,4.69,31.23,22.0,121.17,6.96,4.33,LB_1780,3
73.0,239.0,4.72,35.57,27.0,120.34,7.31,4.3,LB_2554,3
72.0,237.0,4.67,32.19,23.0,108.62,7.13,4.22,FB_2860,2
73.0,242.0,4.82,33.31,20.0,116.94,7.09,4.26,LB_2687,3
74.0,242.0,4.72,31.75,22.0,117.67,7.19,4.2,LB_1041,3
72.0,237.0,4.83,30.79,25.0,114.35,7.28,4.31,FB_1069,2
71.0,207.0,4.54,33.04,15.0,125.94,6.88,4.23,S_2948,7
73.0,211.0,4.62,34.23,15.0,125.91,7.08,4.06,S_1940,7
70.0,210.0,4.53,31.43,23.0,119.0,7.0,4.25,RB_72,6
75.0,306.0,5.34,28.3,26.0,97.12,7.61,4.68,OL_1530,4
73.0,253.0,4.66,30.06,20.0,118.54,7.24,4.35,FB_265,2
72.0,201.0,4.59,35.11,20.0,122.6,7.13,4.09,S_2813,7
77.0,302.0,5.27,25.48,29.0,101.67,7.7,4.87,OL_1767,4
77.0,259.0,4.67,31.65,19.0,120.63,7.24,4.29,TE_2046,8
72.0,214.0,4.47,36.81,17.0,119.38,6.99,4.13,S_2801,7
74.0,244.0,4.76,31.42,27.0,112.38,7.39,4.24,FB_2740,2
71.0,210.0,4.54,34.53,18.0,119.65,7.13,4.16,S_683,7
74.0,212.0,4.47,36.02,14.0,117.54,6.92,4.32,WR_2186,9
73.0,205.0,4.54,34.68,20.0,117.01,6.99,4.25,S_664,7
71.0,215.0,4.62,38.42,18.0,125.76,7.12,4.32,S_129,7
72.0,214.0,4.42,37.5,14.0,123.86,6.89,4.07,WR_1451,9
78.0,310.0,5.17,29.87,24.0,105.64,8.03,4.64,OL_1962,4
75.0,323.0,5.39,29.6,25.0,100.65,7.82,4.61,OL_1400,4
73.0,249.0,4.83,35.51,23.0,117.51,7.45,4.34,FB_1827,2
74.0,205.0,4.44,38.17,14.0,116.83,6.8,4.16,WR_1630,9
74.0,196.0,4.43,35.15,14.0,123.28,6.78,4.18,WR_1703,9
75.0,214.0,4.95,31.83,21.0,115.5,7.1,4.27,QB_61,5
76.0,248.0,4.77,32.48,24.0,117.72,7.11,4.48,TE_1304,8
72.0,238.0,4.63,33.76,20.0,109.45,7.2,4.25,FB_1825,2
72.0,208.0,4.52,34.2,22.0,120.3,7.13,4.14,RB_2840,6
73.0,249.0,4.75,30.74,25.0,112.11,7.05,4.43,LB_2025,3
72.0,247.0,4.66,30.0,26.0,117.22,7.32,4.42,FB_788,2
73.0,207.0,4.48,37.72,16.0,125.14,7.06,4.15,WR_354,9
77.0,247.0,4.81,33.66,22.0,112.58,7.06,4.5,TE_20,8
78.0,249.0,4.89,34.77,23.0,108.79,7.17,4.25,TE_1895,8
73.0,205.0,4.55,35.43,19.0,114.71,6.96,4.2,S_2398,7
70.0,201.0,4.47,33.72,11.0,119.35,6.91,4.19,CB_2832,0
74.0,245.0,4.77,33.28,27.0,115.46,7.29,4.28,LB_29,3
77.0,257.0,4.67,33.03,18.0,113.98,7.17,4.38,TE_719,8
72.0,242.0,4.66,35.14,20.0,117.08,7.02,4.3,LB_356,3
71.0,207.0,4.5,35.36,22.0,114.32,7.14,4.38,RB_171,6
72.0,208.0,4.49,37.73,15.0,123.98,7.07,4.1,S_384,7
73.0,212.0,4.57,37.71,17.0,118.66,7.16,4.24,S_2581,7
72.0,200.0,4.63,36.57,19.0,116.36,6.81,4.31,S_2701,7
76.0,222.0,4.92,29.03,20.0,109.33,7.28,4.31,QB_60,5
72.0,229.0,4.45,36.23,21.0,115.76,6.86,4.19,RB_2644,6
75.0,267.0,4.84,29.87,21.0,108.26,7.32,4.63,DL_461,1
69.0,217.0,4.58,35.29,21.0,120.04,6.9,4.32,RB_676,6
71.0,206.0,4.56,38.03,19.0,124.65,7.04,4.14,S_451,7
75.0,302.0,4.85,31.22,23.0,104.97,7.62,4.7,DL_2609,1
72.0,201.0,4.47,34.58,19.0,116.44,7.15,4.35,S_2349,7
71.0,190.0,4.47,34.45,12.0,119.61,6.97,4.19,CB_1764,0
78.0,311.0,5.37,27.18,27.0,99.57,8.02,4.73,OL_750,4
74.0,243.0,4.72,35.09,26.0,118.01,7.35,4.42,LB_121,3
78.0,303.0,5.24,27.45,22.0,94.93,7.88,4.82,OL_795,4
76.0,234.0,4.92,29.95,19.0,106.97,7.25,4.41,QB_2610,5
74.0,277.0,4.77,30.79,28.0,112.61,7.65,4.72,DL_2613,1
70.0,226.0,4.5,37.19,16.0,117.56,6.91,4.12,RB_2580,6
71.0,200.0,4.4,36.95,17.0,122.42,7.0,4.03,CB_1684,0
75.0,245.0,4.71,31.52,22.0,120.39,7.26,4.37,LB_329,3
70.0,211.0,4.61,33.84,18.0,118.05,6.97,4.41,RB_1711,6
76.0,303.0,4.82,33.63,22.0,111.06,7.21,4.49,DL_1666,1
73.0,242.0,4.77,35.57,27.0,116.42,7.2,4.4,LB_2371,3
71.0,222.0,4.59,37.35,18.0,116.1,7.15,4.21,RB_2523,6
73.0,243.0,4.73,33.3,21.0,120.64,7.03,4.42,LB_2545,3
74.0,214.0,4.63,36.71,16.0,124.12,7.04,4.23,S_792,7
76.0,259.0,4.68,35.36,19.0,117.47,7.22,4.42,TE_2078,8
72.0,215.0,4.57,35.66,16.0,120.45,6.93,4.23,WR_768,9
77.0,260.0,4.74,32.96,20.0,114.99,7.08,4.48,TE_1872,8
74.0,297.0,5.04,33.0,27.0,111.27,7.56,4.55,DL_563,1
70.0,203.0,4.65,34.84,20.0,115.45,6.94,4.31,RB_1899,6
70.0,215.0,4.64,31.87,19.0,117.16,7.23,4.41,RB_2154,6
72.0,234.0,4.64,34.63,20.0,121.33,7.13,4.3,LB_1210,3
72.0,191.0,4.44,34.98,14.0,121.89,7.02,4.27,CB_1363,0
72.0,249.0,4.63,34.38,22.0,107.74,7.38,4.49,FB_674,2
71.0,200.0,4.49,34.09,18.0,121.97,6.92,4.26,CB_1069,0
71.0,208.0,4.54,36.49,13.0,122.36,6.85,4.1,WR_1959,9
71.0,223.0,4.49,32.95,18.0,114.37,7.01,4.28,RB_124,6
74.0,234.0,4.63,33.37,20.0,115.34,7.23,4.25,LB_79,3
74.0,254.0,4.69,33.08,26.0,109.66,7.1,4.45,FB_965,2
73.0,237.0,4.8,33.38,23.0,110.32,7.16,4.35,FB_2268,2
71.0,252.0,4.79,32.12,28.0,115.77,7.15,4.51,FB_1219,2
71.0,199.0,4.55,36.52,15.0,125.43,6.84,4.3,CB_1013,0
72.0,235.0,4.75,32.59,24.0,113.72,7.54,4.53,FB_1650,2
76.0,262.0,4.78,31.82,20.0,109.2,7.06,4.4,TE_138,8
72.0,243.0,4.79,29.9,19.0,115.63,7.17,4.31,FB_1364,2
73.0,239.0,4.74,34.1,21.0,118.8,7.51,4.38,FB_97,2
76.0,219.0,4.99,31.36,22.0,108.04,7.34,4.41,QB_957,5
75.0,213.0,4.41,34.35,13.0,118.68,6.91,4.27,WR_1844,9
74.0,217.0,4.92,31.08,20.0,108.18,7.13,4.16,QB_2324,5
72.0,238.0,4.78,31.81,20.0,116.58,7.53,4.46,FB_631,2
75.0,285.0,4.76,29.72,26.0,113.06,7.22,4.46,DL_2391,1
71.0,213.0,4.61,33.12,19.0,118.3,6.87,4.16,S_2946,7
71.0,208.0,4.54,32.62,23.0,123.09,7.14,4.29,RB_1870,6
72.0,215.0,4.52,34.95,15.0,122.02,6.99,4.14,S_606,7
70.0,195.0,4.44,35.74,12.0,120.55,6.77,4.09,CB_2486,0
76.0,321.0,5.28,26.55,28.0,104.07,7.9,4.81,OL_214,4
74.0,213.0,4.59,33.38,17.0,120.58,7.02,4.14,WR_926,9
75.0,239.0,4.6,30.69,24.0,118.66,7.16,4.15,LB_1783,3
78.0,309.0,5.36,25.08,23.0,101.4,7.7,4.8,OL_986,4
71.0,199.0,4.46,36.68,11.0,119.63,6.93,4.15,CB_1276,0
71.0,205.0,4.66,35.03,14.0,120.49,7.11,4.2,S_2480,7
70.0,212.0,4.61,31.88,20.0,120.87,7.13,4.28,RB_2545,6
73.0,243.0,4.66,33.17,21.0,112.97,7.18,4.29,LB_1947,3
74.0,249.0,4.84,33.99,19.0,110.57,7.21,4.45,FB_1847,2
74.0,237.0,4.79,33.36,20.0,108.81,7.44,4.27,FB_690,2
73.0,210.0,4.63,34.72,14.0,123.36,6.99,4.31,S_2062,7
73.0,196.0,4.58,34.53,18.0,117.6,6.79,4.28,WR_1291,9
77.0,303.0,5.45,30.38,28.0,105.38,7.7,4.56,OL_790,4
73.0,238.0,4.61,32.78,26.0,116.76,7.05,4.41,LB_1393,3
77.0,248.0,4.78,29.79,23.0,119.98,7.1,4.49,TE_1662,8
71.0,202.0,4.6,33.21,15.0,120.62,6.93,4.28,S_2137,7
76.0,267.0,4.87,29.56,24.0,105.67,7.33,4.42,DL_2122,1
73.0,242.0,4.88,30.29,22.0,117.78,7.21,4.42,FB_2676,2
77.0,305.0,5.33,25.63,29.0,104.65,7.89,4.61,OL_695,4
76.0,261.0,4.89,34.35,21.0,115.34,7.32,4.52,TE_2981,8
70.0,208.0,4.5,35.38,20.0,122.53,7.07,4.21,RB_216,6
78.0,309.0,5.35,28.42,25.0,106.76,7.94,4.68,OL_2990,4
71.0,189.0,4.5,34.12,13.0,121.43,6.95,4.12,CB_405,0
75.0,248.0,4.81,31.28,19.0,115.89,7.0,4.44,TE_970,8
72.0,185.0,4.58,36.14,11.0,119.62,6.97,4.1,CB_306,0
74.0,234.0,4.68,31.84,23.0,116.91,7.12,4.25,LB_1771,3
76.0,213.0,4.94,32.55,19.0,105.93,7.09,4.36,QB_1085,5
72.0,205.0,4.43,34.42,14.0,122.06,7.13,4.09,WR_732,9
75.0,253.0,4.9,35.15,19.0,111.53,7.16,4.36,TE_1913,8
77.0,252.0,4.72,31.35,19.0,115.54,7.01,4.32,TE_2676,8
71.0,221.0,4.65,37.0,22.0,112.79,6.94,4.3,RB_23,6
70.0,228.0,4.56,33.53,18.0,113.24,7.22,4.16,RB_2402,6
77.0,300.0,5.16,28.12,28.0,101.42,7.86,4.68,OL_1857,4
77.0,252.0,4.63,31.98,19.0,114.71,7.28,4.28,TE_1101,8
76.0,316.0,5.31,26.2,20.0,107.56,7.69,4.74,OL_876,4
75.0,214.0,4.71,33.62,17.0,113.7,6.97,4.33,QB_1427,5
71.0,198.0,4.43,35.31,16.0,121.32,6.93,4.27,CB_1957,0
71.0,220.0,4.6,33.64,18.0,113.68,7.02,4.39,RB_1620,6
76.0,307.0,4.99,29.19,24.0,114.67,7.22,4.6,DL_2320,1
73.0,241.0,4.71,32.37,23.0,116.13,7.09,4.37,FB_1163,2
76.0,308.0,5.4,25.63,25.0,95.51,7.92,4.81,OL_2720,4
78.0,315.0,5.18,27.99,21.0,107.4,7.81,4.69,OL_2559,4
75.0,225.0,4.96,29.7,23.0,106.1,7.31,4.26,QB_1276,5
72.0,191.0,4.51,33.91,11.0,123.26,6.95,4.3,CB_2291,0
72.0,184.0,4.45,34.78,13.0,120.01,7.02,4.13,CB_517,0
76.0,323.0,5.14,30.27,26.0,104.64,8.0,4.88,OL_1969,4
77.0,288.0,4.91,28.86,26.0,114.07,7.79,4.5,DL_2649,1
73.0,198.0,4.5,35.67,16.0,122.5,6.93,4.13,CB_455,0
76.0,263.0,4.71,31.32,20.0,112.47,7.41,4.21,TE_1653,8
77.0,324.0,5.3,26.55,28.0,100.85,8.11,4.6,OL_826,4
77.0,246.0,4.69,31.91,20.0,115.21,7.09,4.41,TE_1112,8
71.0,208.0,4.6,34.37,19.0,120.15,6.97,4.33,S_2086,7
76.0,289.0,4.85,32.23,30.0,110.5,7.32,4.56,DL_2968,1
75.0,323.0,5.25,30.93,27.0,101.0,7.57,4.93,OL_2160,4
75.0,226.0,4.76,29.54,17.0,113.4,7.17,4.3,QB_2195,5
72.0,228.0,4.54,35.95,19.0,118.94,7.06,4.25,RB_1424,6
72.0,198.0,4.5,38.12,12.0,123.79,7.04,4.3,CB_160,0
75.0,308.0,5.18,29.02,26.0,106.84,7.89,4.89,OL_863,4
75.0,311.0,5.16,25.7,25.0,101.48,8.11,4.85,OL_987,4
75.0,253.0,4.78,31.96,22.0,118.5,7.21,4.26,TE_491,8
75.0,309.0,5.07,29.47,31.0,103.45,7.29,4.49,DL_2761,1
71.0,203.0,4.61,34.44,18.0,121.7,6.95,4.27,S_848,7
72.0,239.0,4.64,32.29,19.0,113.9,7.17,4.5,FB_543,2
76.0,311.0,5.22,28.98,24.0,100.92,7.82,4.92,OL_1283,4
74.0,241.0,4.82,35.03,21.0,111.3,7.32,4.39,LB_2927,3
76.0,254.0,4.86,30.95,24.0,115.32,7.3,4.24,TE_826,8
78.0,255.0,4.64,30.64,22.0,113.09,7.08,4.3,TE_480,8
75.0,321.0,5.4,30.89,25.0,97.4,8.0,4.88,OL_2734,4
72.0,249.0,4.7,32.52,23.0,109.42,7.32,4.36,FB_2868,2
76.0,288.0,4.98,30.51,28.0,117.52,7.18,4.65,DL_813,1
75.0,268.0,5.0,30.66,29.0,113.97,7.79,4.61,DL_2735,1
71.0,206.0,4.51,34.5,17.0,122.66,6.94,4.28,S_1875,7
76.0,296.0,5.14,33.67,25.0,103.62,7.57,4.6,DL_2082,1
73.0,238.0,4.81,35.14,22.0,121.05,7.15,4.29,LB_2014,3
72.0,200.0,4.44,35.52,12.0,119.3,6.81,4.36,WR_1282,9
72.0,203.0,4.6,32.71,21.0,120.88,7.01,4.23,RB_2678,6
73.0,234.0,4.6,34.47,24.0,119.78,7.11,4.2,LB_948,3
74.0,219.0,4.93,29.57,18.0,111.1,7.31,4.22,QB_1556,5
75.0,239.0,4.64,36.14,25.0,115.69,7.12,4.34,LB_2148,3
75.0,311.0,5.1,29.89,23.0,100.18,7.89,4.84,OL_2789,4
75.0,300.0,5.08,29.8,28.0,108.37,7.19,4.56,DL_1090,1
77.0,308.0,5.23,27.08,29.0,98.98,8.14,4.76,OL_1130,4
73.0,198.0,4.58,33.96,11.0,122.38,6.77,4.29,WR_2409,9
72.0,188.0,4.54,33.41,17.0,116.4,6.75,4.22,WR_1637,9
77.0,259.0,4.83,33.49,22.0,114.02,7.35,4.35,TE_700,8
73.0,200.0,4.48,38.26,11.0,120.48,7.03,4.22,WR_77,9
76.0,246.0,4.85,34.01,19.0,110.81,7.0,4.48,TE_1956,8
77.0,318.0,5.12,28.51,22.0,95.72,7.86,4.78,OL_842,4
73.0,206.0,4.5,33.24,16.0,121.81,7.04,4.11,S_2195,7
73.0,250.0,4.86,35.39,24.0,114.95,7.58,4.42,FB_1924,2
73.0,208.0,4.57,34.31,15.0,122.39,7.1,4.31,S_1697,7
74.0,244.0,4.64,32.71,22.0,118.91,7.2,4.31,LB_2074,3
76.0,248.0,4.83,33.99,19.0,118.91,7.06,4.49,TE_731,8
75.0,213.0,4.52,34.46,16.0,116.6,6.99,4.33,WR_2050,9
72.0,239.0,4.86,31.8,21.0,113.38,7.48,4.41,FB_1247,2
76.0,320.0,5.12,29.95,20.0,105.43,7.94,4.73,OL_1735,4
73.0,242.0,4.77,33.1,18.0,112.43,7.2,4.33,LB_886,3
75.0,298.0,4.87,29.18,26.0,109.36,7.45,4.48,DL_175,1
77.0,261.0,4.68,34.16,18.0,114.64,7.23,4.42,TE_2335,8
71.0,201.0,4.46,35.4,13.0,121.98,7.08,4.16,CB_2622,0
73.0,211.0,4.53,34.4,16.0,120.92,7.09,4.07,S_333,7
77.0,301.0,5.23,29.19,24.0,95.48,7.68,4.71,OL_1330,4
75.0,254.0,4.71,33.53,20.0,114.77,7.38,4.36,TE_1201,8
74.0,289.0,5.0,32.44,24.0,104.77,7.39,4.39,DL_1839,1
72.0,208.0,4.51,34.79,22.0,113.52,7.09,4.35,RB_896,6
74.0,206.0,4.56,35.08,14.0,117.73,7.09,4.2,WR_2965,9
74.0,221.0,4.96,31.65,19.0,105.81,7.33,4.25,QB_1963,5
71.0,236.0,4.69,32.45,26.0,110.07,7.39,4.44,FB_1813,2
75.0,215.0,4.98,30.5,18.0,104.43,6.98,4.31,QB_53,5
76.0,306.0,5.35,29.9,21.0,107.19,8.09,4.74,OL_2250,4
76.0,227.0,4.81,32.03,19.0,104.62,7.35,4.35,QB_168,5
76.0,308.0,4.94,32.23,29.0,103.88,7.78,4.56,DL_30,1
76.0,317.0,5.27,27.31,25.0,103.51,7.77,4.67,OL_2013,4
74.0,251.0,4.67,34.11,20.0,108.88,7.34,4.3,FB_2277,2
76.0,246.0,4.89,34.34,18.0,108.73,7.12,4.32,TE_1592,8
73.0,205.0,4.52,36.92,15.0,120.48,6.94,4.08,WR_1467,9
74.0,219.0,4.69,30.42,17.0,106.37,6.98,4.27,QB_2637,5
75.0,217.0,4.88,32.39,22.0,107.87,7.27,4.28,QB_2602,5
75.0,234.0,4.69,31.45,19.0,119.95,7.24,4.32,LB_1469,3
73.0,201.0,4.5,37.14,13.0,119.08,6.96,4.24,S_1855,7
76.0,259.0,4.77,31.6,18.0,118.47,7.24,4.23,TE_1551,8
75.0,235.0,4.73,35.57,20.0,114.1,7.29,4.33,LB_2723,3
71.0,206.0,4.59,36.29,22.0,120.53,7.21,4.13,RB_2420,6
73.0,254.0,4.82,32.58,25.0,115.89,7.52,4.28,FB_523,2
